SystemCodeNumber,Timestamp,Occupancy,Capacity,QueueLength,TrafficConditionNearby,IsSpecialDay,VehicleType,IsWeekend,IsOfficeHour,Model2Price,Model2Revenue
BHMEURBRD01,2016-12-14 09:29:00,376,470,3,low,0,car,0,1,13.130649130731076,4937.124073154884
BHMEURBRD01,2016-12-14 10:02:00,408,470,4,average,0,bike,0,1,13.30717607200534,5429.327837378179
BHMEURBRD01,2016-12-14 10:30:00,435,470,4,average,0,car,0,1,13.472530422059714,5860.5507335959755
BHMEURBRD01,2016-12-14 11:30:00,469,470,5,average,0,truck,0,1,14.178638187156768,6649.781309776524
BHMEURBRD01,2016-12-14 12:02:00,438,470,8,high,0,bike,0,1,15.159591696263117,6639.901162963245
BHMEURBRD01,2016-12-14 12:30:00,440,470,8,high,0,truck,0,1,15.374105447685007,6764.606396981403
BHMEURBRD01,2016-12-14 13:03:00,442,470,7,high,0,bike,0,1,14.643417981904195,6472.390748001654
BHMEURBRD01,2016-12-14 13:29:00,444,470,7,high,0,car,0,1,14.752909375859119,6550.291762881448
BHMEURBRD01,2016-12-14 14:03:00,450,470,4,average,0,car,0,1,13.506048195719384,6077.721688073722
BHMEURBRD01,2016-12-14 14:30:00,437,470,4,average,0,car,0,1,13.47699945854767,5889.448763385332
BHMEURBRD01,2016-12-14 14:56:00,427,470,4,average,0,car,0,1,13.454654276107888,5745.137375898068
BHMEURBRD01,2016-12-14 15:30:00,414,470,2,low,0,car,0,1,12.690449036667406,5253.845901180306
BHMEURBRD01,2016-12-14 15:56:00,398,470,3,low,0,car,0,1,13.179808532098594,5245.563795775241
BHMEURBRD01,2016-12-14 16:30:00,361,470,2,low,0,car,0,1,12.57201956973657,4538.499064674902
BHMEURBRD01,2016-12-15 07:57:00,127,470,2,low,0,car,0,0,11.419008155843912,1450.214035792177
BHMEURBRD01,2016-12-15 08:30:00,196,470,2,low,0,car,0,0,11.573189914678396,2268.3452232769655
BHMEURBRD01,2016-12-15 09:03:00,290,470,2,low,0,car,0,1,12.413368774414131,3599.876944580098
BHMEURBRD01,2016-12-15 09:30:00,318,470,2,low,0,car,0,1,12.475935285245516,3967.347420708074
BHMEURBRD01,2016-12-15 09:57:00,354,470,2,low,0,car,0,1,12.556377942028725,4444.9577914781685
BHMEURBRD01,2016-12-15 10:30:00,384,470,4,average,0,car,0,1,13.358569991616832,5129.690876780864
BHMEURBRD01,2016-12-15 11:03:00,410,470,6,average,0,bike,0,1,14.361868683162964,5888.366160096815
BHMEURBRD01,2016-12-15 11:26:00,418,470,5,average,0,cycle,0,1,13.896641984766742,5808.796349632498
BHMEURBRD01,2016-12-15 12:00:00,430,470,8,high,0,car,0,1,15.246737907778261,6556.0973003446525
BHMEURBRD01,2016-12-15 12:26:00,432,470,8,high,0,car,0,1,15.251206944266219,6588.521399923006
BHMEURBRD01,2016-12-15 13:00:00,427,470,7,high,0,bike,0,1,14.609900208244524,6238.427388920411
BHMEURBRD01,2016-12-15 13:26:00,434,470,7,high,0,car,0,1,14.730564193419337,6393.064859943992
BHMEURBRD01,2016-12-15 14:00:00,433,470,4,average,0,truck,0,1,13.573083743038726,5877.145260735769
BHMEURBRD01,2016-12-15 14:26:00,428,470,4,average,0,car,0,1,13.456888794351867,5759.548403982599
BHMEURBRD01,2016-12-15 15:00:00,402,470,4,high,0,bike,0,1,12.978701890140572,5217.43815983651
BHMEURBRD01,2016-12-15 15:26:00,388,470,2,low,0,bike,0,1,12.527329204857011,4860.603731484521
BHMEURBRD01,2016-12-15 16:03:00,366,470,2,average,0,car,0,1,12.26812508855556,4490.133782411335
BHMEURBRD01,2016-12-15 16:30:00,343,470,2,low,0,bike,0,1,12.426775883878001,4262.384128170154
BHMEURBRD01,2016-12-16 07:59:00,138,470,1,low,0,car,0,0,10.918476069192838,1506.7496975486117
BHMEURBRD01,2016-12-16 08:30:00,200,470,1,low,0,car,0,0,11.057016200319474,2211.403240063895
BHMEURBRD01,2016-12-16 09:03:00,257,470,2,low,0,car,0,1,12.339629672362857,3171.284825797254
BHMEURBRD01,2016-12-16 09:30:00,285,470,3,low,0,car,0,1,12.927307970529077,3684.282771600787
BHMEURBRD01,2016-12-16 10:03:00,311,470,3,low,0,car,0,1,12.985405444872505,4038.461093355349
BHMEURBRD01,2016-12-16 10:29:00,321,470,3,low,0,car,0,1,13.007750627312284,4175.487951367243
BHMEURBRD01,2016-12-16 11:03:00,343,470,7,high,0,bike,0,1,14.42220067575037,4946.814831782377
BHMEURBRD01,2016-12-16 11:30:00,351,470,5,average,0,cycle,0,1,13.746929262420213,4825.172171109495
BHMEURBRD01,2016-12-16 11:56:00,361,470,5,average,0,bike,0,1,13.727265501873207,4955.542846176228
BHMEURBRD01,2016-12-16 12:30:00,357,470,7,high,0,car,0,1,14.55850628863303,5197.386745041992
BHMEURBRD01,2016-12-16 12:56:00,356,470,8,high,0,car,0,1,15.081383557723886,5368.972546549703
BHMEURBRD01,2016-12-16 13:30:00,365,470,7,high,0,car,0,1,14.576382434584854,5320.379588623472
BHMEURBRD01,2016-12-16 13:56:00,369,470,5,average,0,cycle,0,1,13.78715059081182,5087.4585680095615
BHMEURBRD01,2016-12-16 14:30:00,375,470,4,average,0,car,0,1,13.338459327421033,5001.922247782887
BHMEURBRD01,2016-12-16 14:56:00,371,470,5,high,0,car,0,1,13.539565969379055,5023.17897463963
BHMEURBRD01,2016-12-16 15:30:00,360,470,2,low,0,car,0,1,12.569785051492593,4525.122618537333
BHMEURBRD01,2016-12-16 16:03:00,323,470,2,average,0,cycle,0,1,12.109027389584327,3911.2158468357375
BHMEURBRD01,2016-12-16 16:30:00,310,470,2,average,0,car,0,1,12.142992066892791,3764.3275407367655
BHMEURBRD01,2016-12-17 07:59:00,51,470,1,low,0,car,1,0,11.564251841702484,589.7768439268267
BHMEURBRD01,2016-12-17 08:26:00,56,470,1,low,0,truck,1,0,11.68044679038934,654.105020261803
BHMEURBRD01,2016-12-17 09:00:00,65,470,2,low,0,car,1,1,12.750781029254812,828.8007669015627
BHMEURBRD01,2016-12-17 09:26:00,66,470,2,low,0,bike,1,1,12.647993190031826,834.7675505421005
BHMEURBRD01,2016-12-17 09:59:00,76,470,1,low,0,car,1,1,12.250248942603736,931.018919637884
BHMEURBRD01,2016-12-17 10:33:00,101,470,3,average,0,car,1,1,13.041268400971955,1317.1681084981674
BHMEURBRD01,2016-12-17 11:00:00,129,470,4,average,0,car,1,1,13.628946699138176,1758.1341241888247
BHMEURBRD01,2016-12-17 11:33:00,139,470,6,high,0,car,1,1,14.386448383846721,1999.7163253546942
BHMEURBRD01,2016-12-17 12:00:00,156,470,7,high,0,cycle,1,1,14.886533566849003,2322.2992364284446
BHMEURBRD01,2016-12-17 12:26:00,160,470,7,high,0,car,1,1,14.958485054305095,2393.357608688815
BHMEURBRD01,2016-12-17 13:00:00,175,470,6,high,0,car,1,1,14.466891040629932,2531.705932110238
BHMEURBRD01,2016-12-17 13:27:00,183,470,6,high,0,car,1,1,14.484767186581756,2650.7123951444614
BHMEURBRD01,2016-12-17 14:00:00,209,470,3,average,0,car,1,1,13.282596371321581,2776.0626416062105
BHMEURBRD01,2016-12-17 14:30:00,235,470,5,high,0,car,1,1,14.075850347933779,3307.824831764438
BHMEURBRD01,2016-12-17 15:03:00,245,470,3,low,0,bike,1,1,13.573083743038726,3325.405517044488
BHMEURBRD01,2016-12-17 15:30:00,247,470,2,low,0,car,1,1,13.157463349658812,3249.8934473657264
BHMEURBRD01,2016-12-17 15:57:00,263,470,2,low,0,car,1,1,13.19321564156246,3469.815713730927
BHMEURBRD01,2016-12-17 16:30:00,276,470,2,low,0,bike,1,1,13.117242021267208,3620.358797869749
BHMEURBRD01,2016-12-18 08:03:00,83,470,2,low,1,car,1,0,13.211091787514285,1096.5206183636856
BHMEURBRD01,2016-12-18 08:30:00,62,470,2,low,1,car,1,0,13.164166904390747,816.1783480722263
BHMEURBRD01,2016-12-18 08:56:00,63,470,2,low,1,car,1,0,13.166401422634724,829.4832896259876
BHMEURBRD01,2016-12-18 09:30:00,73,470,2,low,1,bike,1,1,13.713858392409339,1001.1116626458818
BHMEURBRD01,2016-12-18 09:56:00,78,470,3,low,1,car,1,1,14.355165128431029,1119.7028800176201
BHMEURBRD01,2016-12-18 10:30:00,99,470,4,average,1,car,1,1,14.612134726488502,1446.6013379223618
BHMEURBRD01,2016-12-18 11:03:00,143,470,6,average,1,car,1,1,15.760677103893205,2253.7768258567285
BHMEURBRD01,2016-12-18 11:30:00,141,470,5,average,1,car,1,1,15.231096280070414,2147.5845754899283
BHMEURBRD01,2016-12-18 12:03:00,145,470,9,high,1,car,1,1,17.025414429984764,2468.685092347791
BHMEURBRD01,2016-12-18 12:30:00,142,470,9,high,1,car,1,1,17.01871087525283,2416.656944285902
BHMEURBRD01,2016-12-18 12:56:00,155,470,9,high,1,truck,1,1,17.152781969891507,2658.6812053331837
BHMEURBRD01,2016-12-18 13:30:00,175,470,9,high,1,car,1,1,17.092449977304103,2991.178746028218
BHMEURBRD01,2016-12-18 14:03:00,212,470,5,average,1,truck,1,1,15.49476943285982,3284.891119766282
BHMEURBRD01,2016-12-18 14:30:00,227,470,5,average,1,bike,1,1,15.318242491585556,3477.241045589921
BHMEURBRD01,2016-12-18 14:56:00,234,470,5,average,1,car,1,1,15.43890647676037,3612.7041155619263
BHMEURBRD01,2016-12-18 15:30:00,258,470,3,low,1,truck,1,1,14.86240076981404,3834.499398612022
BHMEURBRD01,2016-12-18 16:03:00,281,470,3,low,1,car,1,1,14.808772331958568,4161.265025280358
BHMEURBRD01,2016-12-18 16:30:00,299,470,3,low,1,bike,1,1,14.743971302883205,4408.447419562078
BHMEURBRD01,2016-12-19 08:03:00,134,470,2,low,0,car,0,0,11.43464978355176,1532.243070995936
BHMEURBRD01,2016-12-19 08:30:00,215,470,2,low,0,car,0,0,11.61564576131398,2497.3638386825055
BHMEURBRD01,2016-12-19 09:03:00,275,470,3,low,0,car,0,1,12.904962788089296,3548.8647667245564
BHMEURBRD01,2016-12-19 09:30:00,299,470,2,low,0,car,0,1,12.433479438609933,3717.6103521443697
BHMEURBRD01,2016-12-19 09:56:00,324,470,3,average,0,car,0,1,12.699387109643318,4114.601423524435
BHMEURBRD01,2016-12-19 10:30:00,342,470,3,average,0,truck,0,1,12.84463079550189,4392.863732061646
BHMEURBRD01,2016-12-19 11:03:00,375,470,7,high,0,car,0,1,14.598727617024636,5474.522856384238
BHMEURBRD01,2016-12-19 11:30:00,387,470,5,average,0,car,0,1,13.890385333683604,5375.579124135555
BHMEURBRD01,2016-12-19 12:03:00,409,470,8,high,0,car,0,1,15.199813024654723,6216.723527083782
BHMEURBRD01,2016-12-19 12:30:00,413,470,8,high,0,car,0,1,15.208751097630632,6281.214203321451
BHMEURBRD01,2016-12-19 13:03:00,425,470,7,high,0,car,0,1,14.710453529223535,6251.942749920003
BHMEURBRD01,2016-12-19 13:30:00,442,470,5,average,0,truck,0,1,14.11830619456936,6240.291337999657
BHMEURBRD01,2016-12-19 14:03:00,443,470,6,high,0,truck,0,1,14.330585427747272,6348.449344492041
BHMEURBRD01,2016-12-19 14:30:00,443,470,5,average,0,bike,0,1,13.910495997879405,6162.349727060577
BHMEURBRD01,2016-12-19 15:03:00,432,470,3,low,0,bike,0,1,13.150759794926879,5681.128231408412
BHMEURBRD01,2016-12-19 15:29:00,419,470,3,low,0,truck,0,1,13.331755772689098,5586.005668756732
BHMEURBRD01,2016-12-19 16:03:00,405,470,2,low,0,car,0,1,12.670338372471603,5131.487040851
BHMEURBRD01,2016-12-19 16:30:00,373,470,2,low,0,car,0,1,12.598833788664308,4699.365003171787
BHMMBMMBX01,2016-10-04 07:59:00,264,687,2,low,0,car,0,0,11.538803703797267,3046.2441778024786
BHMMBMMBX01,2016-10-04 08:25:00,302,687,1,low,0,car,0,0,11.071782885658134,3343.6784314687566
BHMMBMMBX01,2016-10-04 08:59:00,346,687,2,low,0,truck,0,0,11.769180257949696,4072.1363692505947
BHMMBMMBX01,2016-10-04 09:32:00,414,687,2,low,0,truck,0,1,12.503266663417492,5176.352398654842
BHMMBMMBX01,2016-10-04 09:59:00,485,687,3,low,0,car,0,1,13.031894483098384,6320.468824302716
BHMMBMMBX01,2016-10-04 10:26:00,530,687,5,average,0,car,0,1,13.835842922572589,7332.996748963472
BHMMBMMBX01,2016-10-04 10:59:00,573,687,4,average,0,car,0,1,13.376465653011838,7664.714819175783
BHMMBMMBX01,2016-10-04 11:25:00,604,687,5,average,0,bike,0,1,13.843945084065671,8361.742830775665
BHMMBMMBX01,2016-10-04 11:59:00,634,687,5,average,0,bike,0,1,13.889806375535962,8806.137242089799
BHMMBMMBX01,2016-10-04 12:29:00,648,687,9,high,0,bike,0,1,15.696588388493868,10171.389275744026
BHMMBMMBX01,2016-10-04 13:02:00,651,687,6,average,0,truck,0,1,14.65095094297123,9537.769063874272
BHMMBMMBX01,2016-10-04 13:29:00,648,687,8,high,0,car,0,1,15.276498958626004,9899.17132518965
BHMMBMMBX01,2016-10-04 14:02:00,637,687,6,high,0,car,0,1,14.209459577083894,9051.42575060244
BHMMBMMBX01,2016-10-04 14:29:00,627,687,4,average,0,truck,0,1,13.564038335125328,8504.652036123582
BHMMBMMBX01,2016-10-04 14:57:00,593,687,4,average,0,cycle,0,1,13.344026432845183,7913.007674677194
BHMMBMMBX01,2016-10-04 15:30:00,572,687,3,average,0,car,0,1,12.849825155961327,7350.099989209879
BHMMBMMBX01,2016-10-04 16:04:00,511,687,3,low,0,car,0,1,13.071640935705968,6679.60851814575
BHMMBMMBX01,2016-10-04 16:31:00,471,687,2,low,0,car,0,1,12.485380759744078,5880.614337839461
BHMMBMMBX01,2016-10-05 07:57:00,282,687,2,low,0,bike,0,0,11.461298121212476,3232.0860701819183
BHMMBMMBX01,2016-10-05 08:30:00,330,687,2,low,0,car,0,0,11.639698545031909,3841.10051986053
BHMMBMMBX01,2016-10-05 09:04:00,395,687,3,average,0,cycle,0,1,12.516230121806426,4943.910898113539
BHMMBMMBX01,2016-10-05 09:30:00,464,687,2,low,0,car,0,1,12.474679791734344,5788.251423364735
BHMMBMMBX01,2016-10-05 10:04:00,536,687,4,low,0,car,0,1,13.634970465932712,7308.344169739934
BHMMBMMBX01,2016-10-05 10:30:00,578,687,4,average,0,cycle,0,1,13.321095787110039,7699.593364949603
BHMMBMMBX01,2016-10-05 11:04:00,619,687,5,average,0,car,0,1,13.971898087267785,8648.60491601876
BHMMBMMBX01,2016-10-05 11:30:00,640,687,6,average,0,cycle,0,1,14.466099364151644,9258.303593057051
BHMMBMMBX01,2016-10-05 12:04:00,650,687,9,high,0,car,0,1,15.804668165392188,10273.034307504922
BHMMBMMBX01,2016-10-05 12:30:00,661,687,9,high,0,car,0,1,15.82148397226463,10458.00090566692
BHMMBMMBX01,2016-10-05 12:57:00,663,687,8,high,0,bike,0,1,15.194407246894182,10073.892004690842
BHMMBMMBX01,2016-10-05 13:30:00,638,687,8,high,0,car,0,1,15.261211861469238,9736.653167617374
BHMMBMMBX01,2016-10-05 13:57:00,635,687,6,average,0,bike,0,1,14.416446872586475,9154.443764092412
BHMMBMMBX01,2016-10-05 14:30:00,620,687,4,average,0,bike,0,1,13.34329265218166,8272.841444352629
BHMMBMMBX01,2016-10-05 14:57:00,584,687,5,average,0,car,0,1,13.918393247219111,8128.341656375961
BHMMBMMBX01,2016-10-05 15:30:00,555,687,3,low,0,car,0,1,13.138904163195729,7292.09181057363
BHMMBMMBX01,2016-10-05 16:04:00,513,687,2,low,0,cycle,0,1,12.486573153322308,6405.612027654344
BHMMBMMBX01,2016-10-05 16:30:00,465,687,2,low,0,car,0,1,12.476208501450019,5801.436953174259
BHMMBMMBX01,2016-10-06 07:57:00,356,687,2,low,0,car,0,0,11.679444997639495,4157.8824191596605
BHMMBMMBX01,2016-10-06 08:30:00,392,687,2,low,0,car,0,0,11.734478547403844,4599.915590582307
BHMMBMMBX01,2016-10-06 08:57:00,447,687,2,low,0,car,0,0,11.818557581766045,5282.895239049422
BHMMBMMBX01,2016-10-06 09:30:00,505,687,3,low,0,truck,0,1,13.167491034878879,6649.582972613834
BHMMBMMBX01,2016-10-06 10:03:00,549,687,4,low,0,car,0,1,13.654843692236504,7496.509187037841
BHMMBMMBX01,2016-10-06 10:30:00,578,687,6,high,0,car,0,1,14.119265703858987,8160.935576830495
BHMMBMMBX01,2016-10-06 10:57:00,591,687,4,average,0,truck,0,1,13.509004785360979,7983.821828148339
BHMMBMMBX01,2016-10-06 11:30:00,614,687,5,average,0,truck,0,1,14.06927689615637,8638.536014240011
BHMMBMMBX01,2016-10-06 12:04:00,648,687,9,high,0,truck,0,1,15.906633103427803,10307.498251021216
BHMMBMMBX01,2016-10-06 12:30:00,659,687,9,high,0,cycle,0,1,15.755413138353095,10382.81725817469
BHMMBMMBX01,2016-10-06 12:57:00,600,687,9,high,0,car,0,1,15.728232679608372,9436.939607765024
BHMMBMMBX01,2016-10-06 13:30:00,585,687,7,high,0,car,0,1,14.655078459203557,8573.220898634081
BHMMBMMBX01,2016-10-06 13:57:00,582,687,6,average,0,truck,0,1,14.54546997258956,8465.463524047123
BHMMBMMBX01,2016-10-06 14:30:00,570,687,4,average,0,truck,0,1,13.476901881331775,7681.834072359112
BHMMBMMBX01,2016-10-06 15:04:00,547,687,3,low,0,truck,0,1,13.231696842937284,7237.738173086695
BHMMBMMBX01,2016-10-06 15:31:00,519,687,2,low,0,truck,0,1,12.663781183563511,6572.502434269462
BHMMBMMBX01,2016-10-06 16:04:00,501,687,3,low,0,car,0,1,13.056353838549203,6541.233273113151
BHMMBMMBX01,2016-10-06 16:30:00,479,687,2,low,0,car,0,1,12.497610437469488,5986.355399547885
BHMMBMMBX01,2016-10-07 08:03:00,423,687,1,low,0,car,0,0,11.256756761254977,4761.608110010855
BHMMBMMBX01,2016-10-07 08:30:00,443,687,2,low,0,bike,0,0,11.707420385436372,5186.3872307483125
BHMMBMMBX01,2016-10-07 09:04:00,501,687,2,low,0,cycle,0,1,12.468228636734189,6246.582547003829
BHMMBMMBX01,2016-10-07 09:30:00,531,687,3,average,0,car,0,1,12.787148057618595,6789.975618595474
BHMMBMMBX01,2016-10-07 09:57:00,569,687,2,low,0,bike,0,1,12.530171954413396,7129.6678420612225
BHMMBMMBX01,2016-10-07 10:30:00,606,687,4,average,0,car,0,1,13.426913073629159,8136.70932261927
BHMMBMMBX01,2016-10-07 10:57:00,622,687,4,average,0,bike,0,1,13.346350071613013,8301.429744543295
BHMMBMMBX01,2016-10-07 11:30:00,643,687,5,average,0,truck,0,1,14.113609477910984,9075.050894296763
BHMMBMMBX01,2016-10-07 12:03:00,660,687,9,high,0,car,0,1,15.819955262548952,10441.170473282307
BHMMBMMBX01,2016-10-07 12:30:00,665,687,9,high,0,truck,0,1,15.9326211685943,10595.19307711521
BHMMBMMBX01,2016-10-07 13:04:00,667,687,5,average,0,car,0,1,14.045276153620252,9368.199194464709
BHMMBMMBX01,2016-10-07 13:30:00,653,687,8,high,0,car,0,1,15.284142507204383,9980.545057204461
BHMMBMMBX01,2016-10-07 14:03:00,636,687,4,average,0,car,0,1,13.472774365099449,8568.68449620325
BHMMBMMBX01,2016-10-07 14:30:00,616,687,4,average,0,truck,0,1,13.547222528252888,8345.08907740378
BHMMBMMBX01,2016-10-07 15:04:00,598,687,2,low,0,car,0,1,12.679526893634979,7582.357082393717
BHMMBMMBX01,2016-10-07 15:30:00,582,687,3,low,0,car,0,1,13.18017932551899,7670.864367452053
BHMMBMMBX01,2016-10-07 15:57:00,542,687,2,low,0,car,0,1,12.5939191495571,6825.904179059949
BHMMBMMBX01,2016-10-07 16:30:00,535,687,2,low,0,truck,0,1,12.688240539014332,6788.208688372668
BHMMBMMBX01,2016-10-08 07:57:00,392,687,2,low,0,car,1,0,12.574657407139577,4929.265703598714
BHMMBMMBX01,2016-10-08 08:30:00,393,687,2,low,0,car,1,0,12.576186116855254,4942.441143924115
BHMMBMMBX01,2016-10-08 08:57:00,400,687,2,low,0,car,1,0,12.58688708486499,5034.754833945996
BHMMBMMBX01,2016-10-08 09:30:00,421,687,2,low,0,car,1,1,13.249124133695995,5577.8812602860135
BHMMBMMBX01,2016-10-08 10:04:00,431,687,4,average,0,bike,1,1,13.894545375654559,5988.549056907115
BHMMBMMBX01,2016-10-08 10:30:00,442,687,4,average,0,car,1,1,14.016383539993969,6195.241524677334
BHMMBMMBX01,2016-10-08 10:57:00,446,687,4,average,0,car,1,1,14.022498378856675,6254.0342769700765
BHMMBMMBX01,2016-10-08 11:30:00,457,687,5,average,0,car,1,1,14.564425973063946,6655.942669690223
BHMMBMMBX01,2016-10-08 12:04:00,478,687,8,high,0,car,1,1,15.856797166696754,7579.5490456810485
BHMMBMMBX01,2016-10-08 12:30:00,497,687,8,high,0,cycle,1,1,15.822829236814425,7863.946130696769
BHMMBMMBX01,2016-10-08 13:04:00,529,687,7,high,0,bike,1,1,15.304627217394447,8096.1477980016625
BHMMBMMBX01,2016-10-08 13:30:00,539,687,8,high,0,car,1,1,15.950048459353013,8597.076119591275
BHMMBMMBX01,2016-10-08 14:03:00,572,687,5,average,0,bike,1,1,14.635205232899764,8371.337393218666
BHMMBMMBX01,2016-10-08 14:30:00,593,687,4,average,0,truck,1,1,14.352241064528066,8510.878951265144
BHMMBMMBX01,2016-10-08 14:57:00,600,687,4,average,0,car,1,1,14.257919675070834,8554.7518050425
BHMMBMMBX01,2016-10-08 15:30:00,614,687,3,low,0,cycle,1,1,14.00626348167619,8599.84577774918
BHMMBMMBX01,2016-10-08 16:04:00,612,687,2,low,0,cycle,1,1,13.478094274910003,8248.593696244921
BHMMBMMBX01,2016-10-08 16:30:00,610,687,3,average,0,cycle,1,1,13.685081570412585,8347.899757951676
BHMMBMMBX01,2016-10-09 08:04:00,288,687,2,low,1,car,1,0,13.465895171378905,3878.1778093571247
BHMMBMMBX01,2016-10-09 08:30:00,288,687,3,low,1,bike,1,0,13.885984601246772,3999.1635651590705
BHMMBMMBX01,2016-10-09 09:04:00,286,687,4,low,1,car,1,1,15.143195471419023,4330.95390482584
BHMMBMMBX01,2016-10-09 09:30:00,292,687,4,average,1,truck,1,1,14.942323014779147,4363.1583203155105
BHMMBMMBX01,2016-10-09 09:57:00,300,687,3,low,1,cycle,1,1,14.576472205623476,4372.941661687043
BHMMBMMBX01,2016-10-09 10:30:00,303,687,5,average,1,truck,1,1,15.484250608986422,4691.727934522885
BHMMBMMBX01,2016-10-09 11:04:00,300,687,6,average,1,bike,1,1,15.794731552240293,4738.419465672088
BHMMBMMBX01,2016-10-09 11:30:00,306,687,6,average,1,car,1,1,15.908926168001315,4868.131407408402
BHMMBMMBX01,2016-10-09 11:57:00,302,687,7,average,1,car,1,1,16.427923116473448,4961.232781174981
BHMMBMMBX01,2016-10-09 12:30:00,302,687,11,high,1,cycle,1,1,18.150289778931704,5481.387513237374
BHMMBMMBX01,2016-10-09 13:04:00,310,687,10,high,1,car,1,1,17.70042108380246,5487.130535978763
BHMMBMMBX01,2016-10-09 13:30:00,313,687,10,high,1,car,1,1,17.70500721294949,5541.66725765319
BHMMBMMBX01,2016-10-09 14:03:00,348,687,5,average,1,cycle,1,1,15.385006774244712,5353.982357437159
BHMMBMMBX01,2016-10-09 14:30:00,355,687,5,average,1,bike,1,1,15.353698799267658,5450.563073740019
BHMMBMMBX01,2016-10-09 15:04:00,364,687,4,average,1,bike,1,1,14.842345399373912,5402.6137253721035
BHMMBMMBX01,2016-10-09 15:30:00,366,687,4,low,1,truck,1,1,15.3705146061401,5625.608345847277
BHMMBMMBX01,2016-10-09 16:03:00,364,687,2,low,1,car,1,1,14.21221125457211,5173.244896664249
BHMMBMMBX01,2016-10-09 16:30:00,335,687,3,low,1,truck,1,1,14.798012817619297,4957.334293902464
BHMMBMMBX01,2016-10-10 08:04:00,249,687,2,low,0,car,0,0,11.515873058062123,2867.452391457469
BHMMBMMBX01,2016-10-10 08:30:00,285,687,2,average,0,bike,0,0,11.150817177958602,3177.9828957182017
BHMMBMMBX01,2016-10-10 09:04:00,354,687,3,average,0,bike,0,1,12.411544080476911,4393.686604488827
BHMMBMMBX01,2016-10-10 09:30:00,408,687,3,low,0,car,0,1,12.914183834991302,5268.987004676452
BHMMBMMBX01,2016-10-10 10:03:00,466,687,3,low,0,car,0,1,13.002848998500532,6059.327633301248
BHMMBMMBX01,2016-10-10 10:30:00,500,687,6,high,0,bike,0,1,13.895003988569263,6947.501994284631
BHMMBMMBX01,2016-10-10 10:57:00,511,687,4,average,0,car,0,1,13.281685650639902,6786.94136747699
BHMMBMMBX01,2016-10-10 11:30:00,526,687,5,average,0,car,0,1,13.829728083709883,7274.436972031398
BHMMBMMBX01,2016-10-10 11:57:00,537,687,6,average,0,car,0,1,14.371655677917158,7717.5790990415135
BHMMBMMBX01,2016-10-10 12:30:00,547,687,6,average,0,cycle,0,1,14.323929360593741,7835.189360244776
BHMMBMMBX01,2016-10-10 13:04:00,554,687,7,high,0,car,0,1,14.60768845801759,8092.659405741745
BHMMBMMBX01,2016-10-10 13:30:00,547,687,8,high,0,car,0,1,15.122099277342688,8271.78830470645
